# File: 1_F_steel_200R_F_5_6_finished_steel_production.csv
# Title: Finished steel production by IEDC region, 1900-2008
# Units: Gg
# Description: Finished steel production from steel forming to the finished steel market
# Source: IEDC database (https://www.database.industrialecology.uni-freiburg.de/); Pauliuk et al. (2013), doi:10.1016/j.resconrec.2012.11.008
# Column types: ncccccccncccccncccccccccc
# ----------
id,dataset_name,aspect 1 : element,aspect 2 : commodity,aspect 3 : origin_process,aspect 4 : origin_region,aspect 5 : destination_process,aspect 6 : destination_region,aspect 7 : time,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
498786,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1971,,,,,,14.12498282,Gg,yr,No uncertainty,,,,,,,
498787,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1972,,,,,,20.46068551,Gg,yr,No uncertainty,,,,,,,
498788,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1973,,,,,,30.10161636,Gg,yr,No uncertainty,,,,,,,
498789,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1974,,,,,,51.20419523,Gg,yr,No uncertainty,,,,,,,
498790,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1975,,,,,,41.87114939,Gg,yr,No uncertainty,,,,,,,
498791,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1976,,,,,,38.39279443,Gg,yr,No uncertainty,,,,,,,
498792,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1977,,,,,,34.05268351,Gg,yr,No uncertainty,,,,,,,
498793,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1978,,,,,,29.85566607,Gg,yr,No uncertainty,,,,,,,
498794,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1979,,,,,,24.98778447,Gg,yr,No uncertainty,,,,,,,
498795,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1980,,,,,,18.27904001,Gg,yr,No uncertainty,,,,,,,
498796,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1981,,,,,,28.9150844,Gg,yr,No uncertainty,,,,,,,
498797,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1982,,,,,,115.0827714,Gg,yr,No uncertainty,,,,,,,
498798,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1983,,,,,,218.6697142,Gg,yr,No uncertainty,,,,,,,
498799,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1984,,,,,,238.164078,Gg,yr,No uncertainty,,,,,,,
498800,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1985,,,,,,444.8127788,Gg,yr,No uncertainty,,,,,,,
498801,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1986,,,,,,244.2135072,Gg,yr,No uncertainty,,,,,,,
498802,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1987,,,,,,198.9905037,Gg,yr,No uncertainty,,,,,,,
498803,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1988,,,,,,221.6964229,Gg,yr,No uncertainty,,,,,,,
498804,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1989,,,,,,207.3171896,Gg,yr,No uncertainty,,,,,,,
498805,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1990,,,,,,200.9436146,Gg,yr,No uncertainty,,,,,,,
498806,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1991,,,,,,228.3650914,Gg,yr,No uncertainty,,,,,,,
498807,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1992,,,,,,205.2089915,Gg,yr,No uncertainty,,,,,,,
498808,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1993,,,,,,187.1338633,Gg,yr,No uncertainty,,,,,,,
498809,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1994,,,,,,73.03109906,Gg,yr,No uncertainty,,,,,,,
498810,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1995,,,,,,33.14194116,Gg,yr,No uncertainty,,,,,,,
498811,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1996,,,,,,11.88347204,Gg,yr,No uncertainty,,,,,,,
498812,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1997,,,,,,17.66268235,Gg,yr,No uncertainty,,,,,,,
498813,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1998,,,,,,30.7244789,Gg,yr,No uncertainty,,,,,,,
498814,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,1999,,,,,,30.58860198,Gg,yr,No uncertainty,,,,,,,
498815,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2000,,,,,,99.3812427,Gg,yr,No uncertainty,,,,,,,
498816,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2001,,,,,,221.2754831,Gg,yr,No uncertainty,,,,,,,
498817,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2002,,,,,,231.4495224,Gg,yr,No uncertainty,,,,,,,
498818,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2003,,,,,,297.5368432,Gg,yr,No uncertainty,,,,,,,
498819,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2004,,,,,,183.3254589,Gg,yr,No uncertainty,,,,,,,
498820,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2005,,,,,,376.4647586,Gg,yr,No uncertainty,,,,,,,
498821,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2006,,,,,,196.2564351,Gg,yr,No uncertainty,,,,,,,
498822,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2007,,,,,,196.2564351,Gg,yr,No uncertainty,,,,,,,
498823,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Nigeria,Finished steel market,Nigeria,2008,,,,,,196.2564351,Gg,yr,No uncertainty,,,,,,,
498824,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1900,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498825,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1901,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498826,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1902,,,,,,0.99,Gg,yr,No uncertainty,,,,,,,
498827,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1903,,,,,,0.99,Gg,yr,No uncertainty,,,,,,,
498828,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1904,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498829,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1905,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498830,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1906,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498831,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1907,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498832,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1908,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498833,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1909,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498834,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1910,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498835,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1911,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498836,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1912,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498837,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1913,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498838,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1914,,,,,,6.93,Gg,yr,No uncertainty,,,,,,,
498839,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1915,,,,,,8.91,Gg,yr,No uncertainty,,,,,,,
498840,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1916,,,,,,5.94,Gg,yr,No uncertainty,,,,,,,
498841,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1917,,,,,,5.94,Gg,yr,No uncertainty,,,,,,,
498842,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1918,,,,,,8.91,Gg,yr,No uncertainty,,,,,,,
498843,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1919,,,,,,1.98,Gg,yr,No uncertainty,,,,,,,
498844,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1920,,,,,,2.97,Gg,yr,No uncertainty,,,,,,,
498845,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1921,,,,,,1.98,Gg,yr,No uncertainty,,,,,,,
498846,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1922,,,,,,1.98,Gg,yr,No uncertainty,,,,,,,
498847,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1923,,,,,,25.74,Gg,yr,No uncertainty,,,,,,,
498848,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1924,,,,,,60.3531918,Gg,yr,No uncertainty,,,,,,,
498849,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1925,,,,,,80.4709224,Gg,yr,No uncertainty,,,,,,,
498850,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1926,,,,,,100.588653,Gg,yr,No uncertainty,,,,,,,
498851,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1927,,,,,,110.6475183,Gg,yr,No uncertainty,,,,,,,
498852,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1928,,,,,,120.7063836,Gg,yr,No uncertainty,,,,,,,
498853,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1929,,,,,,150.8829795,Gg,yr,No uncertainty,,,,,,,
498854,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1930,,,,,,143.38764,Gg,yr,No uncertainty,,,,,,,
498855,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1931,,,,,,117.64863,Gg,yr,No uncertainty,,,,,,,
498856,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1932,,,,,,102.06108,Gg,yr,No uncertainty,,,,,,,
498857,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1933,,,,,,108.9,Gg,yr,No uncertainty,,,,,,,
498858,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1934,,,,,,125.66268,Gg,yr,No uncertainty,,,,,,,
498859,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1935,,,,,,128.0109944,Gg,yr,No uncertainty,,,,,,,
498860,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1936,,,,,,163.7137202,Gg,yr,No uncertainty,,,,,,,
498861,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1937,,,,,,176.5946961,Gg,yr,No uncertainty,,,,,,,
498862,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1938,,,,,,169.3893819,Gg,yr,No uncertainty,,,,,,,
498863,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1939,,,,,,186.3757977,Gg,yr,No uncertainty,,,,,,,
498864,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1940,,,,,,143.5610836,Gg,yr,No uncertainty,,,,,,,
498865,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1941,,,,,,120.5552794,Gg,yr,No uncertainty,,,,,,,
498866,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1942,,,,,,107.9566253,Gg,yr,No uncertainty,,,,,,,
498867,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1943,,,,,,141.5462411,Gg,yr,No uncertainty,,,,,,,
498868,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1944,,,,,,122.0901269,Gg,yr,No uncertainty,,,,,,,
498869,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1945,,,,,,50.48505,Gg,yr,No uncertainty,,,,,,,
498870,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1946,,,,,,133.1040486,Gg,yr,No uncertainty,,,,,,,
498871,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1947,,,,,,161.7709345,Gg,yr,No uncertainty,,,,,,,
498872,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1948,,,,,,210.6437203,Gg,yr,No uncertainty,,,,,,,
498873,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1949,,,,,,229.2765061,Gg,yr,No uncertainty,,,,,,,
498874,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1950,,,,,,221.8685795,Gg,yr,No uncertainty,,,,,,,
498875,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1951,,,,,,239.3296283,Gg,yr,No uncertainty,,,,,,,
498876,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1952,,,,,,266.3549218,Gg,yr,No uncertainty,,,,,,,
498877,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1953,,,,,,268.9061602,Gg,yr,No uncertainty,,,,,,,
498878,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1954,,,,,,237.536099,Gg,yr,No uncertainty,,,,,,,
498879,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1955,,,,,,341.782576,Gg,yr,No uncertainty,,,,,,,
498880,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1956,,,,,,334.388391,Gg,yr,No uncertainty,,,,,,,
498881,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1957,,,,,,513.2390942,Gg,yr,No uncertainty,,,,,,,
498882,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1958,,,,,,480.1717538,Gg,yr,No uncertainty,,,,,,,
498883,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1959,,,,,,560.6313864,Gg,yr,No uncertainty,,,,,,,
498884,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1960,,,,,,639.4675077,Gg,yr,No uncertainty,,,,,,,
498885,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1961,,,,,,670.073388,Gg,yr,No uncertainty,,,,,,,
498886,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1962,,,,,,406.1968388,Gg,yr,No uncertainty,,,,,,,
498887,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1963,,,,,,423.8689741,Gg,yr,No uncertainty,,,,,,,
498888,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1964,,,,,,468.5147574,Gg,yr,No uncertainty,,,,,,,
498889,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1965,,,,,,528.0060245,Gg,yr,No uncertainty,,,,,,,
498890,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1966,,,,,,548.9179453,Gg,yr,No uncertainty,,,,,,,
498891,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1967,,,,,,576.2885536,Gg,yr,No uncertainty,,,,,,,
498892,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1968,,,,,,606.5961121,Gg,yr,No uncertainty,,,,,,,
498893,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1969,,,,,,631.6657815,Gg,yr,No uncertainty,,,,,,,
498894,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1970,,,,,,525.61697,Gg,yr,No uncertainty,,,,,,,
498895,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1971,,,,,,526.9592855,Gg,yr,No uncertainty,,,,,,,
498896,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1972,,,,,,541.7429931,Gg,yr,No uncertainty,,,,,,,
498897,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1973,,,,,,515.2076883,Gg,yr,No uncertainty,,,,,,,
498898,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1974,,,,,,528.8899171,Gg,yr,No uncertainty,,,,,,,
498899,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1975,,,,,,541.0740146,Gg,yr,No uncertainty,,,,,,,
498900,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1976,,,,,,632.5097381,Gg,yr,No uncertainty,,,,,,,
498901,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1977,,,,,,526.5843913,Gg,yr,No uncertainty,,,,,,,
498902,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1978,,,,,,579.6859064,Gg,yr,No uncertainty,,,,,,,
498903,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1979,,,,,,651.7036648,Gg,yr,No uncertainty,,,,,,,
498904,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1980,,,,,,632.0632357,Gg,yr,No uncertainty,,,,,,,
498905,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1981,,,,,,625.4188029,Gg,yr,No uncertainty,,,,,,,
498906,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1982,,,,,,550.5438127,Gg,yr,No uncertainty,,,,,,,
498907,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1983,,,,,,592.2311079,Gg,yr,No uncertainty,,,,,,,
498908,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1984,,,,,,715.0721317,Gg,yr,No uncertainty,,,,,,,
498909,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1985,,,,,,761.3891591,Gg,yr,No uncertainty,,,,,,,
498910,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1986,,,,,,743.4429348,Gg,yr,No uncertainty,,,,,,,
498911,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1987,,,,,,734.7051092,Gg,yr,No uncertainty,,,,,,,
498912,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1988,,,,,,771.0582455,Gg,yr,No uncertainty,,,,,,,
498913,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1989,,,,,,642.3329804,Gg,yr,No uncertainty,,,,,,,
498914,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1990,,,,,,461.9465932,Gg,yr,No uncertainty,,,,,,,
498915,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1991,,,,,,509.8412204,Gg,yr,No uncertainty,,,,,,,
498916,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1992,,,,,,532.7309581,Gg,yr,No uncertainty,,,,,,,
498917,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1993,,,,,,574.6649174,Gg,yr,No uncertainty,,,,,,,
498918,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1994,,,,,,549.4784362,Gg,yr,No uncertainty,,,,,,,
498919,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1995,,,,,,589.6415613,Gg,yr,No uncertainty,,,,,,,
498920,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1996,,,,,,543.6401144,Gg,yr,No uncertainty,,,,,,,
498921,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1997,,,,,,620.8607604,Gg,yr,No uncertainty,,,,,,,
498922,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1998,,,,,,666.6480452,Gg,yr,No uncertainty,,,,,,,
498923,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,1999,,,,,,579.5092868,Gg,yr,No uncertainty,,,,,,,
498924,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2000,,,,,,609.3618003,Gg,yr,No uncertainty,,,,,,,
498925,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2001,,,,,,628.7412849,Gg,yr,No uncertainty,,,,,,,
498926,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2002,,,,,,630.1301504,Gg,yr,No uncertainty,,,,,,,
498927,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2003,,,,,,636.3261289,Gg,yr,No uncertainty,,,,,,,
498928,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2004,,,,,,658.8655037,Gg,yr,No uncertainty,,,,,,,
498929,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2005,,,,,,674.6077875,Gg,yr,No uncertainty,,,,,,,
498930,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2006,,,,,,620.4034071,Gg,yr,No uncertainty,,,,,,,
498931,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2007,,,,,,642.0034071,Gg,yr,No uncertainty,,,,,,,
498932,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Norway,Finished steel market,Norway,2008,,,,,,460.2034071,Gg,yr,No uncertainty,,,,,,,
498933,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Pakistan,Finished steel market,Pakistan,1900,,,,,,0,Gg,yr,No uncertainty,,,,,,,
498934,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Pakistan,Finished steel market,Pakistan,1901,,,,,,0,Gg,yr,No uncertainty,,,,,,,
