# File: 1_F_steel_200R_F_11_12_final_steel_consumption.csv
# Title: Final steel consumption by IEDC region, 1900-2008
# Units: Gg
# Description: Final steel consumption from the market for final products to the use phase
# Source: IEDC database (https://www.database.industrialecology.uni-freiburg.de/); Pauliuk et al. (2013), doi:10.1016/j.resconrec.2012.11.008
# Column types: ncccccccncccccncccccccccc
# ----------
id,dataset_name,aspect 1 : element,aspect 2 : commodity,aspect 3 : origin_process,aspect 4 : origin_region,aspect 5 : destination_process,aspect 6 : destination_region,aspect 7 : time,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
606506,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,1999,,,,,,2972.693941,Gg,yr,No uncertainty,,,,,,,
606507,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2000,,,,,,4739.273534,Gg,yr,No uncertainty,,,,,,,
606508,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2001,,,,,,4807.929672,Gg,yr,No uncertainty,,,,,,,
606509,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2002,,,,,,5100.104645,Gg,yr,No uncertainty,,,,,,,
606510,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2003,,,,,,5640.968094,Gg,yr,No uncertainty,,,,,,,
606511,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2004,,,,,,6871.847389,Gg,yr,No uncertainty,,,,,,,
606512,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2005,,,,,,7548.335993,Gg,yr,No uncertainty,,,,,,,
606513,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2006,,,,,,7082.289106,Gg,yr,No uncertainty,,,,,,,
606514,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2007,,,,,,7393.062284,Gg,yr,No uncertainty,,,,,,,
606515,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Indonesia,Use phase,Indonesia,2008,,,,,,7196.875306,Gg,yr,No uncertainty,,,,,,,
606516,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1900,,,,,,0,Gg,yr,No uncertainty,,,,,,,
606517,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1901,,,,,,0.049179246,Gg,yr,No uncertainty,,,,,,,
606518,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1902,,,,,,0.098358491,Gg,yr,No uncertainty,,,,,,,
606519,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1903,,,,,,0.147537737,Gg,yr,No uncertainty,,,,,,,
606520,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1904,,,,,,0.196716983,Gg,yr,No uncertainty,,,,,,,
606521,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1905,,,,,,0.245896229,Gg,yr,No uncertainty,,,,,,,
606522,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1906,,,,,,0.295075474,Gg,yr,No uncertainty,,,,,,,
606523,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1907,,,,,,0.34425472,Gg,yr,No uncertainty,,,,,,,
606524,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1908,,,,,,0.393433966,Gg,yr,No uncertainty,,,,,,,
606525,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1909,,,,,,0.442613211,Gg,yr,No uncertainty,,,,,,,
606526,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1910,,,,,,0.491792457,Gg,yr,No uncertainty,,,,,,,
606527,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1911,,,,,,0.540971703,Gg,yr,No uncertainty,,,,,,,
606528,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1912,,,,,,0.590150949,Gg,yr,No uncertainty,,,,,,,
606529,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1913,,,,,,0.639330194,Gg,yr,No uncertainty,,,,,,,
606530,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1914,,,,,,0.68850944,Gg,yr,No uncertainty,,,,,,,
606531,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1915,,,,,,0.737688686,Gg,yr,No uncertainty,,,,,,,
606532,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1916,,,,,,0.786867931,Gg,yr,No uncertainty,,,,,,,
606533,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1917,,,,,,0.836047177,Gg,yr,No uncertainty,,,,,,,
606534,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1918,,,,,,0.885226423,Gg,yr,No uncertainty,,,,,,,
606535,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1919,,,,,,0.934405669,Gg,yr,No uncertainty,,,,,,,
606536,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1920,,,,,,0.983584914,Gg,yr,No uncertainty,,,,,,,
606537,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1921,,,,,,1.03276416,Gg,yr,No uncertainty,,,,,,,
606538,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1922,,,,,,1.081943406,Gg,yr,No uncertainty,,,,,,,
606539,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1923,,,,,,1.131122651,Gg,yr,No uncertainty,,,,,,,
606540,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1924,,,,,,1.180301897,Gg,yr,No uncertainty,,,,,,,
606541,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1925,,,,,,1.229481143,Gg,yr,No uncertainty,,,,,,,
606542,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1926,,,,,,1.278660389,Gg,yr,No uncertainty,,,,,,,
606543,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1927,,,,,,1.327839634,Gg,yr,No uncertainty,,,,,,,
606544,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1928,,,,,,1.37701888,Gg,yr,No uncertainty,,,,,,,
606545,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1929,,,,,,1.426198126,Gg,yr,No uncertainty,,,,,,,
606546,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1930,,,,,,1.475377371,Gg,yr,No uncertainty,,,,,,,
606547,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1931,,,,,,1.524556617,Gg,yr,No uncertainty,,,,,,,
606548,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1932,,,,,,1.573735863,Gg,yr,No uncertainty,,,,,,,
606549,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1933,,,,,,1.622915109,Gg,yr,No uncertainty,,,,,,,
606550,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1934,,,,,,1.672094354,Gg,yr,No uncertainty,,,,,,,
606551,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1935,,,,,,1.7212736,Gg,yr,No uncertainty,,,,,,,
606552,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1936,,,,,,1.770452846,Gg,yr,No uncertainty,,,,,,,
606553,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1937,,,,,,1.819632091,Gg,yr,No uncertainty,,,,,,,
606554,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1938,,,,,,1.868811337,Gg,yr,No uncertainty,,,,,,,
606555,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1939,,,,,,1.917990583,Gg,yr,No uncertainty,,,,,,,
606556,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1940,,,,,,1.967169829,Gg,yr,No uncertainty,,,,,,,
606557,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1941,,,,,,2.016349074,Gg,yr,No uncertainty,,,,,,,
606558,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1942,,,,,,2.06552832,Gg,yr,No uncertainty,,,,,,,
606559,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1943,,,,,,2.114707566,Gg,yr,No uncertainty,,,,,,,
606560,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1944,,,,,,2.163886811,Gg,yr,No uncertainty,,,,,,,
606561,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1945,,,,,,2.213066057,Gg,yr,No uncertainty,,,,,,,
606562,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1946,,,,,,2.262245303,Gg,yr,No uncertainty,,,,,,,
606563,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1947,,,,,,2.311424549,Gg,yr,No uncertainty,,,,,,,
606564,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1948,,,,,,2.360603794,Gg,yr,No uncertainty,,,,,,,
606565,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1949,,,,,,2.40978304,Gg,yr,No uncertainty,,,,,,,
606566,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1950,,,,,,2.458962286,Gg,yr,No uncertainty,,,,,,,
606567,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1951,,,,,,2.508141531,Gg,yr,No uncertainty,,,,,,,
606568,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1952,,,,,,2.557320777,Gg,yr,No uncertainty,,,,,,,
606569,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1953,,,,,,2.606500023,Gg,yr,No uncertainty,,,,,,,
606570,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1954,,,,,,2.655679269,Gg,yr,No uncertainty,,,,,,,
606571,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1955,,,,,,2.704858514,Gg,yr,No uncertainty,,,,,,,
606572,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1956,,,,,,2.75403776,Gg,yr,No uncertainty,,,,,,,
606573,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1957,,,,,,2.803217006,Gg,yr,No uncertainty,,,,,,,
606574,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1958,,,,,,2.852396251,Gg,yr,No uncertainty,,,,,,,
606575,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1959,,,,,,2.901575497,Gg,yr,No uncertainty,,,,,,,
606576,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1960,,,,,,2.950754743,Gg,yr,No uncertainty,,,,,,,
606577,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1961,,,,,,2.999933989,Gg,yr,No uncertainty,,,,,,,
606578,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1962,,,,,,311.672107,Gg,yr,No uncertainty,,,,,,,
606579,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1963,,,,,,431.0153314,Gg,yr,No uncertainty,,,,,,,
606580,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1964,,,,,,513.5167014,Gg,yr,No uncertainty,,,,,,,
606581,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1965,,,,,,740.4503082,Gg,yr,No uncertainty,,,,,,,
606582,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1966,,,,,,774.8499386,Gg,yr,No uncertainty,,,,,,,
606583,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1967,,,,,,1138.076133,Gg,yr,No uncertainty,,,,,,,
606584,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1968,,,,,,1450.087374,Gg,yr,No uncertainty,,,,,,,
606585,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1969,,,,,,1325.561931,Gg,yr,No uncertainty,,,,,,,
606586,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1970,,,,,,1097.145134,Gg,yr,No uncertainty,,,,,,,
606587,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1971,,,,,,1439.256235,Gg,yr,No uncertainty,,,,,,,
606588,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1972,,,,,,1587.572719,Gg,yr,No uncertainty,,,,,,,
606589,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1973,,,,,,2537.845838,Gg,yr,No uncertainty,,,,,,,
606590,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1974,,,,,,4258.190753,Gg,yr,No uncertainty,,,,,,,
606591,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1975,,,,,,5938.488377,Gg,yr,No uncertainty,,,,,,,
606592,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1976,,,,,,5559.862796,Gg,yr,No uncertainty,,,,,,,
606593,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1977,,,,,,5068.427197,Gg,yr,No uncertainty,,,,,,,
606594,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1978,,,,,,4834.552226,Gg,yr,No uncertainty,,,,,,,
606595,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1979,,,,,,2285.388957,Gg,yr,No uncertainty,,,,,,,
606596,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1980,,,,,,2460.791577,Gg,yr,No uncertainty,,,,,,,
606597,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1981,,,,,,1882.504186,Gg,yr,No uncertainty,,,,,,,
606598,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1982,,,,,,2626.359851,Gg,yr,No uncertainty,,,,,,,
606599,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1983,,,,,,4120.938805,Gg,yr,No uncertainty,,,,,,,
606600,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1984,,,,,,2454.284942,Gg,yr,No uncertainty,,,,,,,
606601,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1985,,,,,,3352.880693,Gg,yr,No uncertainty,,,,,,,
606602,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1986,,,,,,2049.088349,Gg,yr,No uncertainty,,,,,,,
606603,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1987,,,,,,1642.256036,Gg,yr,No uncertainty,,,,,,,
606604,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1988,,,,,,1815.297202,Gg,yr,No uncertainty,,,,,,,
606605,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1989,,,,,,1907.65621,Gg,yr,No uncertainty,,,,,,,
606606,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1990,,,,,,4125.597491,Gg,yr,No uncertainty,,,,,,,
606607,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1991,,,,,,5212.080429,Gg,yr,No uncertainty,,,,,,,
606608,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1992,,,,,,5058.511083,Gg,yr,No uncertainty,,,,,,,
606609,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1993,,,,,,4664.378309,Gg,yr,No uncertainty,,,,,,,
606610,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1994,,,,,,5459.933966,Gg,yr,No uncertainty,,,,,,,
606611,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1995,,,,,,5531.820105,Gg,yr,No uncertainty,,,,,,,
606612,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1996,,,,,,7394.09742,Gg,yr,No uncertainty,,,,,,,
606613,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1997,,,,,,7843.852028,Gg,yr,No uncertainty,,,,,,,
606614,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1998,,,,,,6931.941141,Gg,yr,No uncertainty,,,,,,,
606615,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",1999,,,,,,8216.368786,Gg,yr,No uncertainty,,,,,,,
606616,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2000,,,,,,10087.41958,Gg,yr,No uncertainty,,,,,,,
606617,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2001,,,,,,11258.46954,Gg,yr,No uncertainty,,,,,,,
606618,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2002,,,,,,12034.0502,Gg,yr,No uncertainty,,,,,,,
606619,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2003,,,,,,15637.1836,Gg,yr,No uncertainty,,,,,,,
606620,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2004,,,,,,16005.84844,Gg,yr,No uncertainty,,,,,,,
606621,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2005,,,,,,16397.38949,Gg,yr,No uncertainty,,,,,,,
606622,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2006,,,,,,13211.85469,Gg,yr,No uncertainty,,,,,,,
606623,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2007,,,,,,13837.75469,Gg,yr,No uncertainty,,,,,,,
606624,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,"Iran, Islamic Rep.",Use phase,"Iran, Islamic Rep.",2008,,,,,,13808.10469,Gg,yr,No uncertainty,,,,,,,
606625,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Iraq,Use phase,Iraq,1900,,,,,,0,Gg,yr,No uncertainty,,,,,,,
606626,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Iraq,Use phase,Iraq,1901,,,,,,0.000580602,Gg,yr,No uncertainty,,,,,,,
606627,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Iraq,Use phase,Iraq,1902,,,,,,0.001161204,Gg,yr,No uncertainty,,,,,,,
606628,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Iraq,Use phase,Iraq,1903,,,,,,0.001741806,Gg,yr,No uncertainty,,,,,,,
606629,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Iraq,Use phase,Iraq,1904,,,,,,0.002322408,Gg,yr,No uncertainty,,,,,,,
